cliente_id,contrato_id,edad,provincia,antiguedad_meses,cuota_mensual,canal,producto,ingresos_mensuales,incidencias_12m,satisfaccion,fecha_alta,abandono
CLI-005956,CTR-005956,36,Barcelona,1,282.56,Web,Estándar,2357.04,4,2,2026-08-26,Sí
CLI-009551,CTR-009551,27,Sevilla,35,85.07,Web,Empresa,1025.07,3,,2023-10-18,No
CLI-003342,CTR-003342,45,Valencia,90,57.85,Tienda,Estándar,,2,9,2019-03-17,No
CLI-008068,CTR-008068,35,Valencia,49,45.96,,Estándar,2778.51,2,5,2022-08-04,No
CLI-007647,CTR-007647,40,Alicante,11,45.86,Tienda,Estándar,,2,6,2025-10-04,No
CLI-003443,CTR-003443,30,Valencia,34,84.61,Teléfono,Básico,,5,,2023-11-03,Sí
CLI-000489,CTR-000489,57,Alicante,18,44.01,Tienda,Estándar,2842.93,2,4,2025-03-12,Sí
CLI-000467,CTR-000467,34,Zaragoza,65,36.73,Web,Empresa,1414.44,3,,2021-04-17,No
CLI-001051,CTR-001051,42,Zaragoza,37,67.86,Web,Premium,2996.23,3,,2023-08-17,No
CLI-003915,CTR-003915,47,Alicante,83,72.76,Tienda,Básico,2240.06,1,7,2019-10-06,No
CLI-008908,CTR-008908,45,Madrid,81,36.08,Tienda,Estándar,2533.38,0,,2019-12-04,No
CLI-006426,CTR-006426,31,Alicante,65,68.48,Web,Estándar,,5,9,2021-04-24,No
CLI-004115,CTR-004115,45,Madrid,19,40.07,Teléfono,Estándar,2117.72,1,8,2025-02-04,No
CLI-005183,CTR-005183,37,Madrid,69,96.95,Teléfono,Estándar,3154.82,0,7,2020-12-15,No
CLI-003250,CTR-003250,54,Zaragoza,43,48.31,web,Premium,,2,2,2023-02-18,No
CLI-007887,CTR-007887,39,Madrid,59,60.43,Teléfono,Básico,2481.08,0,9,2021-10-10,No
CLI-006742,CTR-006742,46,Murcia,19,60.43,Tienda,Estándar,2892.86,3,,2025-02-26,No
CLI-007268,CTR-007268,49,Barcelona,81,50.24,Tienda,Estándar,2773.28,0,9,2019-12-12,No
CLI-007738,CTR-007738,34,Madrid,84,11.63,Teléfono,Básico,1672.65,3,5,2019-09-06,No
CLI-006775,CTR-006775,18,Murcia,11,79.19,Aplicación,Empresa,3892.48,3,8,2025-10-04,Sí
CLI-000600,CTR-000600,58,Barcelona,7,54.32,Web,Premium,3226.88,2,,2026-02-17,No
CLI-007107,CTR-007107,18,Barcelona,36,41.67,Tienda,Básico,2904.95,1,10,2023-09-08,No
CLI-002805,CTR-002805,60,Madrid,44,72.41,Aplicación,Básico,2433.09,3,6,2023-01-05,Sí
CLI-001327,CTR-001327,32,Murcia,69,60.71,Teléfono,Estándar,2841.18,4,7,2020-12-12,No
CLI-006455,CTR-006455,18,Valencia,15,114.94,Web,Premium,3466.26,2,4,2025-06-08,Sí
CLI-004896,CTR-004896,35,Valencia,20,76.89,Tienda,Premium,3686.76,0,,2025-01-14,No
CLI-001261,CTR-001261,29,Barcelona,25,46.64,Web,Básico,,1,6,2024-08-28,No
CLI-007272,CTR-007272,51,Alicante,13,59.81,Tienda,Premium,2884.84,2,6,2025-08-04,No
CLI-006212,CTR-006212,41,Madrid,25,64.63,Teléfono,Básico,1676.39,0,8,2024-08-15,No
CLI-005579,CTR-005579,40,Madrid,29,83.6,Web,Estándar,3293.06,4,,2024-04-23,Sí
CLI-003318,CTR-003318,35,Málaga,18,58.14,Tienda,Básico,3638.53,0,9,2025-03-13,No
CLI-000772,CTR-000772,47,Málaga,66,80.18,Teléfono,Estándar,1814.73,5,9,2021-03-10,No
CLI-005986,CTR-005986,49,Madrid,18,85.19,Teléfono,Estándar,2393.73,3,6,2025-03-14,Sí
CLI-003660,CTR-003660,64,Barcelona,91,33.53,Web,Premium,,4,6,2019-02-20,No
CLI-008169,CTR-008169,42,Madrid,34,86.65,Teléfono,Premium,2044.29,4,3,2023-11-11,Sí
CLI-007396,CTR-007396,44,Zaragoza,96,84.26,Tienda,Estándar,2778.15,1,8,2018-09-22,No
CLI-003879,CTR-003879,35,Barcelona,77,37.27,Web,Estándar,,5,8,2020-04-18,No
CLI-002471,CTR-002471,55,Murcia,16,74.9,Web,Básico,,2,6,2025-05-10,Sí
CLI-000954,CTR-000954,19,Zaragoza,20,96.42,Tienda,Empresa,771.88,5,6,2025-01-11,Sí
CLI-004037,CTR-004037,69,Valencia,96,27.77,Tienda,Estándar,2748.07,0,8,2018-09-20,No
CLI-005277,CTR-005277,52,Madrid,58,44.78,Aplicación,Premium,2324.61,3,,2021-11-19,No
CLI-000712,CTR-000712,26,Málaga,45,31.49,Web,Básico,2991.62,0,5,2022-12-25,No
CLI-007943,CTR-007943,31,Valencia,56,66.57,Teléfono,Premium,,1,8,2022-01-04,No
CLI-004295,CTR-004295,37,Madrid,7,39.58,Web,Básico,2165.76,3,,2026-02-18,Sí
CLI-001049,CTR-001049,54,Barcelona,22,59.79,Web,Estándar,2272.4,5,5,2024-11-12,Sí
CLI-005550,CTR-005550,46,Valencia,12,84.91,Web,Básico,750,5,,2025-09-01,Sí
CLI-003659,CTR-003659,47,Alicante,69,58.3,Web,Premium,3316.35,4,5,2020-12-21,No
CLI-003504,CTR-003504,75,Barcelona,47,65.26,Web,Estándar,3457.21,0,5,2022-10-03,No
CLI-002950,CTR-002950,42,Valencia,6,57.48,Teléfono,Básico,3075.27,3,8,2026-03-20,No
CLI-007833,CTR-007833,53,Barcelona,40,63.5,Aplicación,Básico,2230.69,3,7,2023-05-10,Sí
CLI-002004,CTR-002004,28,Madrid,6,58.03,Tienda,Premium,,4,,2026-03-06,Sí
CLI-005319,CTR-005319,39,Zaragoza,35,125.86,Teléfono,Estándar,,9,4,2023-10-02,Sí
CLI-007891,CTR-007891,18,Barcelona,54,39.81,Web,Premium,2381.01,4,4,2022-03-13,No
CLI-002533,CTR-002533,38,Barcelona,5,81.18,Tienda,Básico,3226.49,0,5,2026-04-03,Sí
CLI-008180,CTR-008180,51,Madrid,26,48.5,Web,Estándar,2208.68,2,5,2024-07-12,No
CLI-009051,CTR-009051,37,Madrid,91,73.51,Web,Empresa,,3,6,2019-02-22,No
CLI-008871,CTR-008871,21,Barcelona,38,62.05,Aplicación,Empresa,,3,5,2023-07-22,Sí
CLI-001682,CTR-001682,48,Murcia,87,63.36,Teléfono,Premium,3249.61,3,8,2019-06-09,No
CLI-001870,CTR-001870,53,Valencia,63,91.5,Tienda,Estándar,,3,8,2021-06-13,No
CLI-001258,CTR-001258,42,Murcia,20,98.69,WEB,Estándar,1970.71,2,10,2025-01-18,No
CLI-006371,CTR-006371,61,Madrid,47,24.23,Tienda,Premium,,4,5,2022-10-17,No
CLI-004559,CTR-004559,22,Barcelona,73,27.72,Web,Empresa,1348.96,2,8,2020-08-13,No
CLI-005057,CTR-005057,28,Málaga,15,55.5,Web,Básico,750,4,7,2025-06-10,No
CLI-006625,CTR-006625,59,Barcelona,23,85.52,Teléfono,Básico,,2,7,2024-10-25,No
CLI-003843,CTR-003843,18,Barcelona,48,53,Teléfono,Básico,2526.85,4,5,2022-09-11,No
CLI-004463,CTR-004463,43,Barcelona,31,68.42,Tienda,Estándar,,5,4,2024-02-10,Sí
CLI-002513,CTR-002513,54,Sevilla,49,21.98,Teléfono,Básico,2712.94,0,5,2022-08-26,No
CLI-005351,CTR-005351,40,Madrid,44,119.72,Web,Estándar,1548.16,4,6,2023-01-20,Sí
CLI-006666,CTR-006666,36,Madrid,2,65.27,Teléfono,Premium,2035.83,2,6,2026-07-04,Sí
CLI-001031,CTR-001031,44,Murcia,26,89.68,Teléfono,Premium,1510.82,1,6,2024-07-15,Sí
CLI-002084,CTR-002084,42,Madrid,30,43.67,Web,Premium,,7,7,2024-03-26,Sí
CLI-009418,CTR-009418,39,Barcelona,13,36.24,Aplicación,Básico,1858.33,5,4,2025-08-23,Sí
CLI-001869,CTR-001869,31,Valencia,94,66.33,Web,Básico,2454.47,3,5,2018-11-07,No
CLI-009811,CTR-009811,50,Murcia,55,71.76,Tienda,Estándar,2476.68,2,6,2022-02-04,No
CLI-006880,CTR-006880,58,Sevilla,30,52.28,Teléfono,Estándar,,6,6,2024-03-28,No
CLI-004219,CTR-004219,29,Málaga,34,50.44,Web,Empresa,1663.84,4,,2023-11-12,No
CLI-008211,CTR-008211,49,Málaga,44,20.94,Tienda,Estándar,2106.07,0,8,2023-01-21,No
CLI-007256,CTR-007256,120,Zaragoza,20,74.67,Tienda,Estándar,928.99,1,5,2025-01-01,No
CLI-006243,CTR-006243,40,Madrid,85,89.89,Teléfono,Básico,2962.07,0,,2019-08-22,No
CLI-007582,CTR-007582,30,Madrid,41,57.17,Teléfono,Premium,2088.26,4,4,2023-04-26,Sí
CLI-000668,CTR-000668,55,Barcelona,35,57.01,Tienda,Estándar,,3,,2023-10-03,Sí
CLI-000825,CTR-000825,27,Alicante,20,70.6,Tienda,Estándar,,2,8,2025-01-10,Sí
CLI-009152,CTR-009152,33,Murcia,36,61.59,Web,Estándar,,8,5,2023-09-03,Sí
CLI-006443,CTR-006443,38,Madrid,43,43.94,Web,Estándar,1533.28,1,6,2023-02-04,No
CLI-002468,CTR-002468,65,Murcia,6,73.57,Tienda,Estándar,,5,5,2026-03-11,Sí
CLI-007046,CTR-007046,45,Madrid,39,41.81,Aplicación,Básico,1857.84,7,6,2023-06-26,Sí
CLI-008022,CTR-008022,49,Valencia,5,82.41,Web,Básico,3098.07,0,4,2026-04-20,Sí
CLI-004441,CTR-004441,19,Madrid,23,87.71,Tienda,Básico,2941.51,5,,2024-10-22,Sí
CLI-004234,CTR-004234,52,Zaragoza,46,75.25,Web,Estándar,1798.73,0,,2022-11-17,No
CLI-001347,CTR-001347,50,Barcelona,51,33.64,Web,Estándar,,1,,2022-06-12,No
CLI-001398,CTR-001398,74,Alicante,95,98.75,Tienda,Premium,3855.23,3,9,2018-10-08,No
CLI-003077,CTR-003077,36,Madrid,82,63.93,Teléfono,Estándar,,4,8,2019-11-28,No
CLI-006420,CTR-006420,37,Valencia,55,47.72,Teléfono,Estándar,,3,,2022-02-22,No
CLI-007934,CTR-007934,44,Málaga,26,49.67,Web,Básico,3625.39,4,,2024-07-04,Sí
CLI-004163,CTR-004163,48,Valencia,63,32.44,Teléfono,Estándar,,1,,2021-06-09,No
CLI-001416,CTR-001416,22,Madrid,33,89.74,web,Premium,,0,3,2023-12-27,Sí
CLI-000962,CTR-000962,41,Barcelona,35,27.53,Tienda,Estándar,2136.1,6,,2023-10-13,Sí
CLI-002041,CTR-002041,47,Madrid,34,76.22,Aplicación,Premium,2408.57,6,,2023-11-02,Sí
CLI-004065,CTR-004065,59,Zaragoza,36,53.4,Web,Estándar,2616.74,3,5,2023-09-19,Sí
CLI-000630,CTR-000630,47,Madrid,19,56.65,Tienda,Estándar,2698.52,2,,2025-02-10,Sí
CLI-009058,CTR-009058,39,Barcelona,83,82.1,Web,Básico,1987.82,0,9,2019-10-19,No
CLI-007036,CTR-007036,40,Barcelona,37,59.28,Aplicación,Premium,3256.74,2,7,2023-08-15,No
CLI-001750,CTR-001750,51,Barcelona,24,41.69,Web,Premium,3554.78,6,4,2024-09-26,Sí
CLI-004035,CTR-004035,36,Málaga,37,70.41,web,Básico,2021.99,5,7,2023-08-08,Sí
CLI-008664,CTR-008664,42,Sevilla,6,96.19,Web,Premium,,1,,2026-03-21,No
CLI-004603,CTR-004603,51,Madrid,9,44.81,Tienda,Básico,2788.3,1,8,2025-12-24,No
CLI-007928,CTR-007928,39,Madrid,12,51.08,Tienda,Básico,,1,,2025-09-07,No
CLI-008247,CTR-008247,22,Málaga,55,82.32,Web,Premium,750,0,10,2022-02-14,No
CLI-001853,CTR-001853,45,Sevilla,10,18.53,Web,Estándar,,6,6,2025-11-14,Sí
CLI-004973,CTR-004973,61,Sevilla,77,72.67,Teléfono,Básico,2618.99,4,,2020-04-26,No
CLI-004080,CTR-004080,35,Valencia,46,88.6,Web,Estándar,3186.44,5,7,2022-11-22,Sí
CLI-006290,CTR-006290,35,Madrid,31,103.52,Web,Estándar,2424.11,0,7,2024-02-28,No
CLI-003630,CTR-003630,29,Barcelona,33,67.05,Aplicación,Estándar,3483.72,0,,2023-12-21,No
CLI-003928,CTR-003928,48,Valencia,94,47.52,Tienda,Premium,3024.9,7,,2018-11-09,No
CLI-005408,CTR-005408,33,Barcelona,73,76.34,Teléfono,Premium,,4,,2020-08-05,No
CLI-000998,CTR-000998,23,Valencia,35,41.79,Teléfono,Premium,1580.39,3,8,2023-10-05,Sí
CLI-007439,CTR-007439,43,Barcelona,68,96.76,Teléfono,Premium,1881.11,0,,2021-01-04,No
CLI-006345,CTR-006345,34,Sevilla,35,31.03,Web,Básico,,2,5,2023-10-04,No
CLI-003307,CTR-003307,48,Madrid,23,56.05,,Estándar,2780.72,1,,2024-10-13,No
CLI-000253,CTR-000253,29,Madrid,44,92.65,Aplicación,Empresa,2267.02,1,,2023-01-26,No
CLI-001373,CTR-001373,43,Valencia,69,83.48,Teléfono,Estándar,1853.08,0,7,2020-12-02,No
CLI-006717,CTR-006717,54,Barcelona,46,62.96,web,Premium,,4,7,2022-11-13,No
CLI-003811,CTR-003811,32,Barcelona,14,64.14,Web,Estándar,2011.86,5,,2025-07-15,Sí
CLI-003424,CTR-003424,56,Zaragoza,23,35.15,Tienda,Estándar,3143.43,1,,2024-10-16,No
CLI-008354,CTR-008354,49,Alicante,66,88.15,Web,Básico,2771.5,2,10,2021-03-24,No
CLI-005399,CTR-005399,34,Madrid,96,96.87,Teléfono,Básico,1778.29,3,4,2018-09-07,No
CLI-002095,CTR-002095,42,Madrid,11,77.36,Aplicación,Estándar,2740.24,4,7,2025-10-20,No
CLI-000572,CTR-000572,32,Barcelona,12,104.78,Web,Premium,3056.28,4,4,2025-09-27,Sí
CLI-001355,CTR-001355,45,Málaga,31,39.2,Tienda,Premium,2662.88,1,7,2024-02-28,No
CLI-001841,CTR-001841,33,Barcelona,35,90.81,Tienda,Básico,3917.33,1,9,2023-10-17,Sí
CLI-004274,CTR-004274,36,Sevilla,1,72.53,Web,Estándar,2938.39,8,6,2026-08-24,Sí
CLI-001775,CTR-001775,41,Madrid,45,100.48,Teléfono,Estándar,2356.28,2,,2022-12-17,Sí
CLI-001880,CTR-001880,45,Madrid,33,35.45,web,Premium,1715.22,6,6,2023-12-01,Sí
CLI-004174,CTR-004174,54,Valencia,64,47.42,Web,Básico,1866.49,4,6,2021-05-15,No
CLI-001535,CTR-001535,26,Madrid,72,62.96,Web,Premium,2003.1,1,,2020-09-25,No
CLI-000010,CTR-009860,26,Málaga,30,81.14,Tienda,Estándar,2319.68,4,5,2024-03-17,Sí
CLI-006116,CTR-006116,49,Alicante,86,65.28,Tienda,Premium,2262.26,0,10,2019-07-16,No
CLI-005229,CTR-005229,34,Zaragoza,1,66.56,Aplicación,Premium,1285.54,3,4,2026-08-12,Sí
CLI-000281,CTR-000281,43,Madrid,37,46.5,Tienda,Básico,3301.52,4,,2023-08-17,Sí
CLI-008260,CTR-008260,50,Valencia,64,41.9,Web,Básico,3199.68,4,10,2021-05-08,No
CLI-003369,CTR-003369,57,Barcelona,41,39.26,Teléfono,Premium,2784.19,4,4,2023-04-05,No
CLI-004349,CTR-004349,50,Madrid,75,71.5,Teléfono,Premium,2769.46,4,8,2020-06-13,No
CLI-003720,CTR-003720,32,Madrid,46,27.55,Teléfono,Premium,2370.69,6,8,2022-11-20,No
CLI-000693,CTR-000693,64,Málaga,11,63.37,Web,Premium,,1,,2025-10-03,No
CLI-008225,CTR-008225,37,Zaragoza,8,58.12,Web,Estándar,2303.57,6,4,2026-01-20,Sí
CLI-004004,CTR-004004,47,Zaragoza,33,65.18,Web,Premium,5048.19,0,6,2023-12-28,No
CLI-008231,CTR-008231,47,Sevilla,29,47.34,Web,Básico,2426.6,3,,2024-04-24,Sí
CLI-006727,CTR-006727,54,Murcia,61,78.39,Teléfono,Básico,1062.91,0,8,2021-08-14,No
CLI-008182,CTR-008182,28,Zaragoza,41,86.35,Web,Premium,2083.04,3,6,2023-04-05,Sí
CLI-003466,CTR-003466,45,Murcia,93,75.94,Teléfono,Estándar,3372.97,2,8,2018-12-06,No
CLI-000681,CTR-000681,45,Alicante,10,75.08,Aplicación,Estándar,,1,,2025-11-05,No
CLI-005947,CTR-005947,39,Valencia,26,61.01,Teléfono,Estándar,4124.26,5,,2024-07-20,No
CLI-006959,CTR-006959,40,Valencia,15,59.5,Teléfono,Premium,1064.68,0,6,2025-06-21,No
CLI-008415,CTR-008415,22,Madrid,35,75.58,Teléfono,Básico,750,3,7,2023-10-20,Sí
CLI-003444,CTR-003444,39,Barcelona,48,33,Aplicación,Estándar,3067.74,3,,2022-09-06,No
CLI-006559,CTR-006559,39,Madrid,76,101.68,Web,Premium,3237.67,2,6,2020-05-05,No
CLI-003099,CTR-003099,43,Madrid,29,54.06,Teléfono,Básico,2144.9,3,7,2024-04-02,No
CLI-003723,CTR-003723,40,Alicante,17,23.57,Web,Estándar,1721.39,5,8,2025-04-23,Sí
CLI-005053,CTR-005053,33,Barcelona,36,38.36,Web,Premium,2635.77,3,3,2023-09-13,Sí
CLI-000452,CTR-000452,28,Málaga,2,73.49,Teléfono,Básico,,5,4,2026-07-27,Sí
CLI-004445,CTR-004445,30,Madrid,82,9.9,Tienda,Básico,1336.35,1,7,2019-11-02,No
CLI-002205,CTR-002205,34,Sevilla,41,87.78,Tienda,Premium,3432.12,1,,2023-04-21,No
CLI-003476,CTR-003476,53,Sevilla,78,81.97,Web,Premium,2112.74,0,8,2020-03-23,No
CLI-007772,CTR-007772,31,Barcelona,41,24.74,Aplicación,Empresa,771.6,5,6,2023-04-20,Sí
CLI-005175,CTR-005175,43,Sevilla,8,93.2,Teléfono,Básico,2637.77,3,,2026-01-17,Sí
CLI-008149,CTR-008149,53,Barcelona,43,37.47,Web,Estándar,3558.62,1,8,2023-02-27,No
CLI-005107,CTR-005107,58,Zaragoza,72,41.19,Web,Premium,,2,8,2020-09-19,No
CLI-008728,CTR-008728,48,Madrid,1,84.39,Tienda,Premium,2840.41,3,,2026-08-13,Sí
CLI-003208,CTR-003208,49,Barcelona,67,47.78,Teléfono,Básico,2431.47,1,,2021-02-09,No
CLI-006246,CTR-006246,35,Barcelona,6,38.41,Tienda,Premium,3223.36,2,7,2026-03-18,No
CLI-004125,CTR-004125,37,Murcia,73,27.15,Teléfono,Estándar,3494.65,0,3,2020-08-25,No
CLI-002199,CTR-002199,56,Zaragoza,51,29.64,Aplicación,Empresa,2406.44,4,,2022-06-22,No
CLI-004588,CTR-004588,25,Málaga,8,77.63,WEB,Premium,2096.47,6,7,2026-01-15,Sí
CLI-006174,CTR-006174,23,Sevilla,14,81.95,Tienda,Premium,,5,5,2025-07-09,Sí
CLI-001873,CTR-001873,18,Madrid,94,45.87,Web,Premium,2522.83,2,7,2018-11-04,No
CLI-005394,CTR-005394,28,Madrid,40,52.99,Tienda,Básico,2546.45,5,,2023-05-10,Sí
CLI-009719,CTR-009719,44,Barcelona,29,26.35,Tienda,Básico,3517.09,5,6,2024-04-04,No
CLI-001234,CTR-001234,63,Madrid,11,47.97,Web,Estándar,3637.21,2,7,2025-10-01,No
CLI-007338,CTR-007338,21,Zaragoza,71,39.69,Teléfono,Estándar,2386.4,3,6,2020-10-10,No
CLI-002758,CTR-002758,49,Barcelona,37,68.68,WEB,Premium,3340.73,4,7,2023-08-09,No
CLI-006324,CTR-006324,50,Barcelona,3,64.49,Web,Básico,2894.6,4,6,2026-06-21,Sí
CLI-003451,CTR-003451,18,Sevilla,9,79.82,Web,Premium,3012.49,4,6,2025-12-03,Sí
CLI-006701,CTR-006701,35,Zaragoza,33,61.98,Aplicación,Estándar,2258.66,4,,2023-12-11,Sí
CLI-007541,CTR-007541,44,Málaga,65,69.13,Web,Estándar,2259.1,4,7,2021-04-09,No
CLI-000621,CTR-000621,50,Barcelona,20,79.65,,Básico,2344.88,1,8,2025-01-19,No
CLI-008021,CTR-008021,57,Alicante,39,58.51,Web,Estándar,1936.7,4,3,2023-06-02,Sí
CLI-007230,CTR-007230,36,Barcelona,8,49.09,Web,Básico,1591.2,6,7,2026-01-23,Sí
CLI-007103,CTR-007103,51,Barcelona,51,42.36,Tienda,Empresa,2890.68,1,6,2022-06-07,No
CLI-005872,CTR-005872,26,Málaga,5,37.88,Web,Estándar,1473.25,2,,2026-04-23,Sí
CLI-006470,CTR-006470,33,Valencia,33,51.96,Tienda,Empresa,2325.42,1,5,2023-12-11,No
CLI-002558,CTR-002558,46,Madrid,86,62.7,Aplicación,Básico,3657.12,3,8,2019-07-14,No
CLI-007462,CTR-007462,53,Alicante,37,60.78,Web,Estándar,2350.31,4,6,2023-08-14,No
CLI-002030,CTR-002030,21,Murcia,13,52,Tienda,Premium,1654.73,7,7,2025-08-25,Sí
CLI-008700,CTR-008700,32,Valencia,54,74.45,Web,Básico,2041,3,,2022-03-12,No
CLI-000122,CTR-000122,51,Madrid,43,76.64,Teléfono,Básico,3212.67,3,5,2023-02-19,Sí
CLI-009157,CTR-009157,52,Alicante,71,72.67,Web,Estándar,,2,,2020-10-16,No
CLI-009153,CTR-009153,65,Zaragoza,85,82.84,Web,Premium,1854.69,3,7,2019-08-04,No
CLI-001661,CTR-001661,31,Barcelona,17,48.64,Web,Estándar,3617.45,1,10,2025-04-16,No
CLI-008648,CTR-008648,46,Madrid,16,43.53,Tienda,Básico,1808.29,4,5,2025-05-28,Sí
CLI-006694,CTR-006694,43,Málaga,92,34.21,web,Básico,,1,8,2019-01-21,No
CLI-000276,CTR-000276,24,Barcelona,35,104.1,Aplicación,Premium,4802.85,5,6,2023-10-28,Sí
CLI-004481,CTR-004481,43,Barcelona,49,65.54,Web,Premium,,0,6,2022-08-01,No
CLI-005244,CTR-005244,37,Barcelona,94,69.12,Web,Estándar,2557.49,1,9,2018-11-17,No
CLI-005313,CTR-005313,47,Sevilla,32,60.81,WEB,Estándar,3261.71,2,10,2024-01-11,No
CLI-009317,CTR-009317,42,Madrid,37,68.47,Web,Estándar,2363.28,3,7,2023-08-20,No
CLI-002259,CTR-002259,18,Sevilla,16,48.62,Teléfono,Básico,2999.32,4,2,2025-05-09,Sí
CLI-009334,CTR-009334,38,Valencia,25,71.2,Tienda,Estándar,3986.11,6,6,2024-08-15,No
CLI-000058,CTR-009908,70,Sevilla,94,63.18,Teléfono,Premium,3691.76,0,7,2018-11-22,No
CLI-005521,CTR-005521,25,Madrid,55,58.34,WEB,Básico,2323.79,3,9,2022-02-27,No
CLI-004436,CTR-004436,44,Málaga,14,32.86,Aplicación,Básico,1445.98,2,,2025-07-05,Sí
CLI-004801,CTR-004801,39,Madrid,51,42.25,Web,Estándar,2867.59,2,,2022-06-09,No
CLI-001779,CTR-001779,41,Madrid,69,28.27,Teléfono,Empresa,2160.57,5,9,2020-12-11,No
CLI-008361,CTR-008361,47,Málaga,49,81.64,Aplicación,Básico,1940.61,2,6,2022-08-22,No
CLI-006958,CTR-006958,29,Zaragoza,28,31.95,Web,Estándar,3532.02,1,6,2024-05-15,No
CLI-006876,CTR-006876,41,Madrid,79,56.1,Teléfono,Empresa,2036.45,3,7,2020-02-22,No
CLI-008311,CTR-008311,66,Valencia,54,87.07,Teléfono,Estándar,4277.77,0,,2022-03-17,No
CLI-004129,CTR-004129,40,Sevilla,42,37.74,Teléfono,Básico,,3,6,2023-03-23,Sí
CLI-005845,CTR-005845,18,Madrid,18,79.24,Web,Estándar,2724.05,3,9,2025-03-18,No
CLI-003314,CTR-003314,49,Zaragoza,8,66.69,Tienda,Empresa,1794.26,0,,2026-01-16,No
CLI-009069,CTR-009069,51,Barcelona,39,99.13,Web,Básico,,3,5,2023-06-05,Sí
CLI-007428,CTR-007428,42,Madrid,43,47.4,Web,Básico,2341.71,6,6,2023-02-13,Sí
CLI-001798,CTR-001798,20,Madrid,48,44.95,web,Premium,750,5,5,2022-09-03,Sí
CLI-003213,CTR-003213,50,Málaga,45,37.48,Tienda,Estándar,2442.42,3,,2022-12-06,No
CLI-000640,CTR-000640,29,Barcelona,47,38.5,Web,Estándar,,3,,2022-10-01,No
CLI-008680,CTR-008680,40,Madrid,63,73.47,WEB,Básico,750,2,6,2021-06-27,No
CLI-008077,CTR-008077,57,Murcia,95,81.35,Teléfono,Básico,1691.25,3,6,2018-10-28,No
CLI-009673,CTR-009673,37,Valencia,26,55.09,Web,Estándar,3170.24,4,,2024-07-02,Sí
CLI-006286,CTR-006286,31,Málaga,47,45.65,Web,Premium,1406.36,4,6,2022-10-18,Sí
CLI-000674,CTR-000674,34,Málaga,68,57.24,Web,Básico,4032.31,0,7,2021-01-12,No
CLI-002912,CTR-002912,18,Valencia,31,70.5,Web,Estándar,2852.76,5,5,2024-02-08,Sí
CLI-002265,CTR-002265,37,Sevilla,29,50.51,Web,Premium,2950.8,1,6,2024-04-25,No
CLI-004827,CTR-004827,62,Madrid,96,66.92,Web,Estándar,2815.4,1,5,2018-09-15,No
CLI-006624,CTR-006624,39,Alicante,24,48.72,Web,Básico,2186.27,5,,2024-09-23,Sí
CLI-009235,CTR-009235,37,Murcia,8,92.23,Teléfono,Premium,750,5,4,2026-01-18,Sí
CLI-005606,CTR-005606,39,Madrid,40,67.66,Aplicación,Estándar,,3,,2023-05-12,No
CLI-000162,CTR-000162,18,Alicante,44,10.62,Tienda,Premium,,4,7,2023-01-09,Sí
CLI-009464,CTR-009464,37,Málaga,17,123.96,Web,Estándar,2417.15,2,,2025-04-18,No
CLI-006431,CTR-006431,52,Sevilla,83,86.61,Aplicación,Básico,2805.22,5,,2019-10-22,No
CLI-008869,CTR-008869,19,Alicante,17,57.79,Tienda,Estándar,3620.85,3,,2025-04-04,Sí
CLI-001467,CTR-001467,53,Murcia,5,93.92,Tienda,Empresa,3610.62,5,,2026-04-04,Sí
CLI-001477,CTR-001477,33,Murcia,26,97.14,Tienda,Básico,2090.72,5,6,2024-07-07,Sí
CLI-001324,CTR-001324,31,Alicante,27,67,Tienda,Estándar,1747.04,3,,2024-06-17,No
CLI-005234,CTR-005234,31,Barcelona,46,45.12,Web,Básico,3073.5,4,,2022-11-02,Sí
CLI-008350,CTR-008350,32,Madrid,42,17.15,Web,Básico,1010.53,2,,2023-03-06,No
CLI-006259,CTR-006259,53,Madrid,94,65.23,WEB,Premium,1872.86,2,10,2018-11-27,No
CLI-006197,CTR-006197,38,Zaragoza,24,59.19,Web,Premium,1662.74,5,,2024-09-13,Sí
CLI-001125,CTR-001125,30,Alicante,20,90.99,Web,Básico,1926.81,3,5,2025-01-07,Sí
CLI-004821,CTR-004821,27,Valencia,18,19.7,Tienda,Básico,1917.07,0,,2025-03-07,No
CLI-008715,CTR-008715,48,Murcia,81,63.53,Teléfono,Básico,,0,6,2019-12-20,No
CLI-001311,CTR-001311,57,Málaga,10,54.17,Web,Básico,3010.52,2,8,2025-11-21,No
CLI-009515,CTR-009515,35,Sevilla,2,96.45,web,Premium,1028.13,7,6,2026-07-18,Sí
CLI-005278,CTR-005278,34,Madrid,18,121.87,Aplicación,Estándar,,4,5,2025-03-23,Sí
CLI-001858,CTR-001858,48,Valencia,30,79.39,Web,Estándar,2143.4,4,4,2024-03-25,Sí
CLI-002314,CTR-002314,37,Madrid,40,48.02,Aplicación,Básico,,0,6,2023-05-27,No
CLI-003643,CTR-003643,53,Madrid,41,78.06,Web,Básico,1270.05,3,5,2023-04-04,Sí
CLI-000531,CTR-000531,42,Alicante,39,43.92,Web,Premium,2073.82,2,7,2023-06-08,No
CLI-000107,CTR-000107,44,Zaragoza,46,37.29,Web,Estándar,1873.61,3,,2022-11-20,No
CLI-001820,CTR-001820,45,Madrid,18,44.06,Tienda,Estándar,1970.98,5,6,2025-03-03,No
